id,byline_date,byline_place,lat,lon
dt2544,1934-09-30,"New York, New York",40.7127281,-74.0060152
dt2545,1934-10-01,"New York, New York",40.7127281,-74.0060152
dt2546,1934-10-02,"Detroit, Michigan",42.3315509,-83.0466403
dt2547,1934-10-03,"Detroit, Michigan",42.3315509,-83.0466403
dt2548,1934-10-04,"Detroit, Michigan",42.3315509,-83.0466403
dt2549,1934-10-07,"Fort Worth, Texas",32.753177,-97.3327459
dt2550,1934-10-08,"Detroit, Michigan",42.3315509,-83.0466403
dt2551,1934-10-09,"Chicago, Illinois",41.8755616,-87.6244212
dt2552,1934-10-10,"Beverly Hills, California",34.0696501,-118.3963062
dt2553,1934-10-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2554,1934-10-12,"Santa Monica, California",34.0194704,-118.491227
dt2555,1934-10-14,"Santa Monica, California",34.0194704,-118.491227
dt2556,1934-10-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2557,1934-10-16,"Beverly Hills, California",34.0696501,-118.3963062
dt2558,1934-10-17,"Santa Monica, California",34.0194704,-118.491227
dt2559,1934-10-18,"Beverly Hills, California",34.0696501,-118.3963062
dt2560,1934-10-19,"Las Vegas, Nevada",36.1672559,-115.148516
dt2561,1934-10-21,"San Francisco, California",37.7792588,-122.4193286
dt2562,1934-10-22,"Sonora, California",37.985304,-120.3835349
dt2563,1934-10-23,"Sonora, California",37.985304,-120.3835349
dt2564,1934-10-24,"Sonora, California",37.985304,-120.3835349
dt2565,1934-10-25,"Angels Camp, California",38.0695732,-120.540503
dt2566,1934-10-26,"Sonora, California",37.985304,-120.3835349
dt2567,1934-10-28,"Santa Monica, California",34.0194704,-118.491227
dt2568,1934-10-29,"Beverly Hills, California",34.0696501,-118.3963062
dt2569,1934-10-30,"Beverly Hills, California",34.0696501,-118.3963062
dt2570,1934-10-31,"Beverly Hills, California",34.0696501,-118.3963062
dt2571,1934-11-01,"Beverly Hills, California",34.0696501,-118.3963062
dt2572,1934-11-02,"Beverly Hills, California",34.0696501,-118.3963062
dt2573,1934-11-04,"Santa Monica, California",34.0194704,-118.491227
dt2574,1934-11-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2575,1934-11-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2576,1934-11-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2577,1934-11-08,"Beverly Hills, California",34.0696501,-118.3963062
dt2578,1934-11-09,"Beverly Hills, California",34.0696501,-118.3963062
dt2579,1934-11-11,"Santa Monica, California",34.0194704,-118.491227
dt2580,1934-11-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2581,1934-11-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2582,1934-11-14,"Beverly Hills, California",34.0696501,-118.3963062
dt2583,1934-11-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2584,1934-11-16,"Beverly Hills, California",34.0696501,-118.3963062
dt2585,1934-11-18,"Santa Monica, California",34.0194704,-118.491227
dt2586,1934-11-19,"Beverly Hills, California",34.0696501,-118.3963062
dt2587,1934-11-20,"Beverly Hills, California",34.0696501,-118.3963062
dt2588,1934-11-21,"Beverly Hills, California",34.0696501,-118.3963062
dt2589,1934-11-22,"Beverly Hills, California",34.0696501,-118.3963062
dt2590,1934-11-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2591,1934-11-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2592,1934-11-26,"Beverly Hills, California",34.0696501,-118.3963062
dt2593,1934-11-27,"Santa Monica, California",34.0194704,-118.491227
dt2594,1934-11-28,"Beverly Hills, California",34.0696501,-118.3963062
dt2595,1934-11-29,"Santa Monica, California",34.0194704,-118.491227
dt2596,1934-11-30,"Beverly Hills, California",34.0696501,-118.3963062
dt2597,1934-12-02,"Santa Monica, California",34.0194704,-118.491227
dt2598,1934-12-03,"Beverly Hills, California",34.0696501,-118.3963062
dt2599,1934-12-04,"Beverly Hills, California",34.0696501,-118.3963062
dt2600,1934-12-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2601,1934-12-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2602,1934-12-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2603,1934-12-09,"Santa Monica, California",34.0194704,-118.491227
dt2604,1934-12-10,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2605,1934-12-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2606,1934-12-12,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2607,1934-12-13,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2608,1934-12-14,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2609,1934-12-16,"Santa Monica, California",34.0194704,-118.491227
dt2610,1934-12-17,"Beverly Hills, California",34.0696501,-118.3963062
dt2611,1934-12-18,"Beverly Hills, California",34.0696501,-118.3963062
dt2612,1934-12-19,"Beverly Hills, California",34.0696501,-118.3963062
dt2613,1934-12-20,"Beverly Hills, California",34.0696501,-118.3963062
dt2614,1934-12-21,"Beverly Hills, California",34.0696501,-118.3963062
dt2615,1934-12-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2616,1934-12-24,"Beverly Hills, California",34.0696501,-118.3963062
dt2617,1934-12-25,"Pasadena, California",34.1476507,-118.144155
dt2618,1934-12-26,"Santa Monica, California",34.0194704,-118.491227
dt2619,1934-12-27,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2620,1934-12-28,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2621,1934-12-30,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2622,1934-12-31,"Santa Monica, California",34.0194704,-118.491227
dt2623,1935-01-01,"Beverly Hills, California",34.0696501,-118.3963062
dt2624,1935-01-02,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2625,1935-01-03,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2626,1935-01-04,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2627,1935-01-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2628,1935-01-07,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2629,1935-01-08,"Santa Monica, California",34.0194704,-118.491227
dt2630,1935-01-09,"Beverly Hills, California",34.0696501,-118.3963062
dt2631,1935-01-10,"Santa Monica, California",34.0194704,-118.491227
dt2632,1935-01-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2633,1935-01-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2634,1935-01-14,"Santa Monica, California",34.0194704,-118.491227
dt2635,1935-01-15,The University of Notre Dame du Lac,41.704567749999995,-86.23822026017265
dt2636,1935-01-16,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt2637,1935-01-17,"Philadelphia, Pennsylvania",39.9527237,-75.1635262
dt2638,1935-01-18,"Indianapolis, Indiana",39.7683331,-86.1583502
dt2639,1935-01-20,"New York, New York",40.7127281,-74.0060152
dt2640,1935-01-21,"Lancaster, Pennsylvania",40.03813,-76.3056686
dt2641,1935-01-22,"Austin, Texas",30.2711286,-97.7436995
dt2642,1935-01-23,"Clarendon, Texas",34.9359346,-100.8905829
dt2643,1935-01-24,"Albuquerque, New Mexico",35.0841034,-106.650985
dt2644,1935-01-25,"Pasadena, California",34.1476507,-118.144155
dt2645,1935-01-27,"Santa Monica, California",34.0194704,-118.491227
dt2646,1935-01-28,"Baton Rouge, Louisiana",30.4494155,-91.1869659
dt2647,1935-01-29,"New Orleans, Louisiana",29.9759983,-90.0782127
dt2648,1935-01-30,"New York, New York",40.7127281,-74.0060152
dt2649,1935-01-31,"New York, New York",40.7127281,-74.0060152
dt2650,1935-02-01,"New York, New York",40.7127281,-74.0060152
dt2651,1935-02-03,"New York, New York",40.7127281,-74.0060152
dt2652,1935-02-04,"Memphis, Tennessee",35.1460249,-90.0517638
dt2653,1935-02-05,"Seligman, Arizona",35.3268815,-112.876307
dt2654,1935-02-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2655,1935-02-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2656,1935-02-08,"Santa Monica, California",34.0194704,-118.491227
dt2657,1935-02-10,"Santa Monica, California",34.0194704,-118.491227
dt2658,1935-02-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2659,1935-02-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2660,1935-02-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2661,1935-02-14,"Beverly Hills, California",34.0696501,-118.3963062
dt2662,1935-02-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2663,1935-02-17,"Santa Monica, California",34.0194704,-118.491227
dt2664,1935-02-18,"Seligman, Arizona",35.3268815,-112.876307
dt2665,1935-02-19,"Chicago, Illinois",41.8755616,-87.6244212
dt2666,1935-02-20,"Chicago, Illinois",41.8755616,-87.6244212
dt2667,1935-02-21,"Beverly Hills, California",34.0696501,-118.3963062
dt2668,1935-02-22,"Beverly Hills, California",34.0696501,-118.3963062
dt2669,1935-02-24,"Santa Monica, California",34.0194704,-118.491227
dt2670,1935-02-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2671,1935-02-26,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2672,1935-02-27,"Beverly Hills, California",34.0696501,-118.3963062
dt2673,1935-02-28,"Beverly Hills, California",34.0696501,-118.3963062
dt2674,1935-03-01,"Beverly Hills, California",34.0696501,-118.3963062
dt2675,1935-03-03,"Santa Monica, California",34.0194704,-118.491227
dt2676,1935-03-04,"Beverly Hills, California",34.0696501,-118.3963062
dt2677,1935-03-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2678,1935-03-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2679,1935-03-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2680,1935-03-08,"Beverly Hills, California",34.0696501,-118.3963062
dt2681,1935-03-10,"Santa Monica, California",34.0194704,-118.491227
dt2682,1935-03-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2683,1935-03-12,"Santa Monica, California",34.0194704,-118.491227
dt2684,1935-03-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2685,1935-03-14,"Santa Monica, California",34.0194704,-118.491227
dt2686,1935-03-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2687,1935-03-17,"Santa Monica, California",34.0194704,-118.491227
dt2688,1935-03-18,"Santa Monica, California",34.0194704,-118.491227
dt2689,1935-03-19,"Beverly Hills, California",34.0696501,-118.3963062
dt2690,1935-03-20,"Beverly Hills, California",34.0696501,-118.3963062
dt2691,1935-03-21,"Beverly Hills, California",34.0696501,-118.3963062
dt2692,1935-03-22,"Beverly Hills, California",34.0696501,-118.3963062
dt2693,1935-03-24,"Santa Monica, California",34.0194704,-118.491227
dt2694,1935-03-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2695,1935-03-26,"Beverly Hills, California",34.0696501,-118.3963062
dt2696,1935-03-27,"Beverly Hills, California",34.0696501,-118.3963062
dt2697,1935-03-28,"New York, New York",40.7127281,-74.0060152
dt2698,1935-03-29,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt2699,1935-03-31,"New York, New York",40.7127281,-74.0060152
dt2700,1935-04-01,"Claremore, Oklahoma",36.3126005,-95.6160686
dt2701,1935-04-02,"Tulsa, Oklahoma",36.1563122,-95.9927516
dt2702,1935-04-03,"Santa Monica, California",34.0194704,-118.491227
dt2703,1935-04-04,"Beverly Hills, California",34.0696501,-118.3963062
dt2704,1935-04-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2705,1935-04-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2706,1935-04-08,"Beverly Hills, California",34.0696501,-118.3963062
dt2707,1935-04-09,"Beverly Hills, California",34.0696501,-118.3963062
dt2708,1935-04-10,"Beverly Hills, California",34.0696501,-118.3963062
dt2709,1935-04-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2710,1935-04-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2711,1935-04-14,"Santa Monica, California",34.0194704,-118.491227
dt2712,1935-04-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2713,1935-04-16,"Beverly Hills, California",34.0696501,-118.3963062
dt2714,1935-04-17,"Beverly Hills, California",34.0696501,-118.3963062
dt2715,1935-04-18,"Beverly Hills, California",34.0696501,-118.3963062
dt2716,1935-04-19,"Beverly Hills, California",34.0696501,-118.3963062
dt2717,1935-04-21,"Santa Monica, California",34.0194704,-118.491227
dt2718,1935-04-22,"Beverly Hills, California",34.0696501,-118.3963062
dt2719,1935-04-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2720,1935-04-24,"Beverly Hills, California",34.0696501,-118.3963062
dt2721,1935-04-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2722,1935-04-26,"Beverly Hills, California",34.0696501,-118.3963062
dt2723,1935-04-28,"Santa Monica, California",34.0194704,-118.491227
dt2724,1935-04-29,"Beverly Hills, California",34.0696501,-118.3963062
dt2725,1935-04-30,"Beverly Hills, California",34.0696501,-118.3963062
dt2726,1935-05-01,"Santa Monica, California",34.0194704,-118.491227
dt2727,1935-05-02,"Beverly Hills, California",34.0696501,-118.3963062
dt2728,1935-05-03,"Beverly Hills, California",34.0696501,-118.3963062
dt2729,1935-05-05,"Santa Monica, California",34.0194704,-118.491227
dt2730,1935-05-06,"Monrovia, California",34.1483499,-118.0014517
dt2731,1935-05-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2732,1935-05-08,"Beverly Hills, California",34.0696501,-118.3963062
dt2733,1935-05-09,"Beverly Hills, California",34.0696501,-118.3963062
dt2734,1935-05-10,"Beverly Hills, California",34.0696501,-118.3963062
dt2735,1935-05-12,"Los Angeles, California",34.0536909,-118.242766
dt2736,1935-05-13,"Arcadia, California",34.1362075,-118.0401497
dt2737,1935-05-14,"Arcadia, California",34.1362075,-118.0401497
dt2738,1935-05-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2739,1935-05-16,"Santa Maria, California",34.9531295,-120.435857
dt2740,1935-05-17,"Sacramento, California",38.5810606,-121.493895
dt2741,1935-05-19,"Sacramento, California",38.5810606,-121.493895
dt2742,1935-05-20,"Sacramento, California",38.5810606,-121.493895
dt2743,1935-05-21,"Sacramento, California",38.5810606,-121.493895
dt2744,1935-05-22,"Paso Robles, California",35.6262618,-120.6901319
dt2745,1935-05-23,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2746,1935-05-24,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2747,1935-05-26,"Los Angeles, California",34.0536909,-118.242766
dt2748,1935-05-27,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2749,1935-05-28,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2750,1935-05-29,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2751,1935-05-30,"Santa Monica, California",34.0194704,-118.491227
dt2752,1935-05-31,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2753,1935-06-02,"Los Angeles, California",34.0536909,-118.242766
dt2754,1935-06-03,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2755,1935-06-04,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2756,1935-06-05,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2757,1935-06-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2758,1935-06-07,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2759,1935-06-09,"Los Angeles, California",34.0536909,-118.242766
dt2760,1935-06-10,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2761,1935-06-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2762,1935-06-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2763,1935-06-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2764,1935-06-14,"Beverly Hills, California",34.0696501,-118.3963062
dt2765,1935-06-16,"Santa Monica, California",34.0194704,-118.491227
dt2766,1935-06-17,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2767,1935-06-18,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2768,1935-06-19,"Santa Monica, California",34.0194704,-118.491227
dt2769,1935-06-20,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2770,1935-06-21,"Beverly Hills, California",34.0696501,-118.3963062
dt2771,1935-06-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2772,1935-06-24,"Beverly Hills, California",34.0696501,-118.3963062
dt2773,1935-06-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2774,1935-06-26,"Beverly Hills, California",34.0696501,-118.3963062
dt2775,1935-06-27,"Beverly Hills, California",34.0696501,-118.3963062
dt2776,1935-06-28,"Beverly Hills, California",34.0696501,-118.3963062
dt2777,1935-06-30,"Beverly Hills, California",34.0696501,-118.3963062
dt2778,1935-07-01,"Beverly Hills, California",34.0696501,-118.3963062
dt2779,1935-07-02,"Beverly Hills, California",34.0696501,-118.3963062
dt2780,1935-07-03,"Stamford, Texas",32.9439359,-99.798715
dt2781,1935-07-04,"Beverly Hills, California",34.0696501,-118.3963062
dt2782,1935-07-05,"Santa Monica, California",34.0194704,-118.491227
dt2783,1935-07-07,"Santa Monica, California",34.0194704,-118.491227
dt2784,1935-07-08,"Beverly Hills, California",34.0696501,-118.3963062
dt2785,1935-07-09,"Santa Monica, California",34.0194704,-118.491227
dt2786,1935-07-10,"Beverly Hills, California",34.0696501,-118.3963062
dt2787,1935-07-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2788,1935-07-12,"Santa Monica, California",34.0194704,-118.491227
dt2789,1935-07-14,"Santa Monica, California",34.0194704,-118.491227
dt2790,1935-07-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2791,1935-07-16,"Beverly Hills, California",34.0696501,-118.3963062
dt2792,1935-07-17,"Santa Monica, California",34.0194704,-118.491227
dt2793,1935-07-18,"Santa Monica, California",34.0194704,-118.491227
dt2794,1935-07-19,"Santa Monica, California",34.0194704,-118.491227
dt2795,1935-07-21,"Santa Monica, California",34.0194704,-118.491227
dt2796,1935-07-22,"Santa Monica, California",34.0194704,-118.491227
dt2797,1935-07-23,"Beverly Hills, California",34.0696501,-118.3963062
